,codigo_ocorrencia,classificacao,tipo,localidade,uf,pais,aerodromo,dia_ocorrencia,horario,sera_investigada,comando_investigador,status_investigacao,numero_relatorio,relatorio_publicado,dia_publicacao,quantidade_recomendacoes,aeronaves_envolvidas,saida_pista,dia_extracao,modelo,tipo_motor,equipamento,quantidade_motores,nivel_dano,categoria_aviacao,fase_operacao
937,53469,ACIDENTE,FALHA DO MOTOR EM VOO,SÃO FÉLIX DO XINGU,PA,BRASIL,****,2015-08-30,18:30:00,SIM,SERIPA-1,ATIVA,A-120/CENIPA/2015,,,0,1,,2016-07-30,EMB-721C,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,TÁXI AÉREO,CRUZEIRO
938,42921,ACIDENTE,CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO,SÃO FÉLIX DO XINGU,PA,BRASIL,****,2010-09-15,21:50:00,SIM,SERIPA-1,FINALIZADA,A-049/CENIPA/2012,0.0,2012-07-02,2,1,,2016-07-30,R44 II,PISTÃO,HELICÓPTERO,1.0,DESTRUÍDA,PARTICULAR,CRUZEIRO
939,45756,INCIDENTE GRAVE,OUTROS TIPOS,SÃO FÉLIX DO XINGU,PA,BRASIL,****,2012-04-03,14:25:00,SIM,SERIPA-1,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-820C NAVAJO,PISTÃO,AVIÃO,2.0,SUBSTANCIAL,TÁXI AÉREO,CORRIDA APÓS POUSO
940,41569,ACIDENTE,PERDA DE CONTROLE NO SOLO,SÃO FÉLIX DO XINGU,PA,BRASIL,SNFX,2010-06-12,23:30:00,SIM,SERIPA-1,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-201A,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,DECOLAGEM
941,42449,ACIDENTE,COLISÃO COM PÁSSARO,SÃO FÉLIX DO XINGU,PA,BRASIL,****,2010-08-03,16:20:00,SIM,SERIPA-1,FINALIZADA,A-055/CENIPA/2011 ,1.0,2011-08-01,8,1,,2016-07-30,R44 II,PISTÃO,HELICÓPTERO,1.0,DESTRUÍDA,PARTICULAR,CRUZEIRO
942,45890,ACIDENTE,PERDA DE COMPONENTE EM VOO,IMBITUBA,SC,BRASIL,****,2012-05-20,17:40:00,SIM,SERIPA-5,FINALIZADA,A-183/CENIPA/2013,1.0,2014-01-08,0,1,,2016-07-30,172S,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,MANOBRA
943,28355,ACIDENTE,FALHA ESTRUTURAL,BOCAIÚVA,MG,BRASIL,****,2007-01-18,09:10:00,SIM,SERIPA-3,FINALIZADA,A-001/CENIPA/2010,1.0,2010-03-19,11,1,,2016-07-30,95-C55,PISTÃO,AVIÃO,2.0,DESTRUÍDA,TÁXI AÉREO,INDETERMINADA
944,31416,ACIDENTE,FALHA DO MOTOR EM VOO,SÃO JOSÉ DO XINGU,MT,BRASIL,****,2007-11-05,11:00:00,SIM,CENIPA,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-810D,PISTÃO,AVIÃO,2.0,DESTRUÍDA,PARTICULAR,CRUZEIRO
945,52936,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,SÃO JOSÉ DO XINGU,MT,BRASIL,****,2014-01-04,17:35:00,SIM,SERIPA-6,ATIVA,A-003/CENIPA/2014,,,0,1,,2016-07-30,AT-502B,TURBOÉLICE,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CORRIDA APÓS POUSO
946,51013,ACIDENTE,COM COMANDOS DE VOO,EDÉIA,GO,BRASIL,****,2014-04-12,19:30:00,***,SERIPA-6,,,,,0,1,,2016-07-30,FOX NEWSTAR V7,PISTÃO,ULTRALEVE,1.0,DESTRUÍDA,EXPERIMENTAL,CIRCUITO DE TRÁFEGO
947,50352,ACIDENTE,INDETERMINADA,BOM DESPACHO,MG,BRASIL,****,2013-11-16,21:30:00,***,SERIPA-3,,,,,0,1,,2016-07-30,RV-6A,PISTÃO,ULTRALEVE,1.0,SUBSTANCIAL,EXPERIMENTAL,DECOLAGEM
948,38423,ACIDENTE,FALHA DO MOTOR EM VOO,RIO VERDE DE MATO GROSSO,MS,BRASIL,****,2009-08-27,17:15:00,SIM,SERIPA-6,FINALIZADA,A-026/CENIPA/2012,1.0,2012-03-22,2,1,,2016-07-30,182P,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,SUBIDA
949,45600,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,ESPUMOSO,RS,BRASIL,****,2012-03-13,20:30:00,SIM,SERIPA-5,FINALIZADA,IG-091/CENIPA/2013,1.0,2013-11-27,0,1,,2016-07-30,EMB-201,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,ESPECIALIZADA,OUTRA FASE
950,47074,ACIDENTE,FALHA DO MOTOR EM VOO,ENGENHEIRO BELTRÃO,PR,BRASIL,****,2013-02-25,14:05:00,SIM,SERIPA-5,FINALIZADA,A-040/CENIPA/2013,1.0,2014-03-27,2,1,,2016-07-30,PA-36-375,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,ESPECIALIZADA,DECOLAGEM
951,53266,ACIDENTE,FALHA DO MOTOR EM VOO,ROCHEDO,MS,BRASIL,****,2015-05-24,13:30:00,SIM,SERIPA-4,ATIVA,A-079/CENIPA/2015,,,0,1,,2016-07-30,EMB-820C CARAJA,TURBOÉLICE,AVIÃO,2.0,SUBSTANCIAL,TÁXI AÉREO,CRUZEIRO
952,51419,ACIDENTE,INDETERMINADA,BOTUCATU,SP,BRASIL,****,2014-01-24,15:15:00,***,SERIPA-4,,,,,0,1,,2016-07-30,EXPLORER,PISTÃO,AVIÃO,1.0,DESTRUÍDA,EXPERIMENTAL,INDETERMINADA
953,45934,ACIDENTE,OUTROS TIPOS,PAÇO DO LUMIAR,MA,BRASIL,SJHR,2012-06-14,19:40:00,SIM,SERIPA-1,FINALIZADA,A-036/CENIPA/2013,1.0,2013-08-22,2,1,,2016-07-30,206B,TURBOEIXO,HELICÓPTERO,1.0,LEVE,PARTICULAR,OPERAÇÃO DE SOLO
954,41789,ACIDENTE,PANE SECA,PAÇO DO LUMIAR,MA,BRASIL,****,2010-07-10,13:39:00,SIM,SERIPA-1,FINALIZADA,A-074/CENIPA/2011,1.0,2011-08-29,4,1,,2016-07-30,182F,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,SUBIDA
955,47158,ACIDENTE,PERDA DE CONTROLE NO SOLO,JOÃO PESSOA,PB,BRASIL,SNJO,2013-03-16,19:45:00,***,SERIPA-2,,,,,0,1,,2016-07-30,PARADISE P-1,PISTÃO,ULTRALEVE,1.0,SUBSTANCIAL,EXPERIMENTAL,POUSO
956,45057,ACIDENTE,PERDA DE CONTROLE NO SOLO,JOÃO PESSOA,PB,BRASIL,SNJO,2011-08-26,20:00:00,***,SERIPA-2,,,,,0,1,,2016-07-30,RV-9A,PISTÃO,ULTRALEVE,1.0,SUBSTANCIAL,EXPERIMENTAL,POUSO
957,39320,ACIDENTE,PERDA DE CONTROLE EM VOO,FAROL,PR,BRASIL,****,2010-01-19,18:30:00,SIM,SERIPA-5,FINALIZADA,A-095/CENIPA/2010,1.0,2010-12-06,4,1,,2016-07-30,A188B,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,DECOLAGEM
958,52876,ACIDENTE,INDETERMINADA,RONDONÓPOLIS,MT,BRASIL,****,2014-02-19,11:00:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,SR22,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CRUZEIRO
959,44504,INCIDENTE GRAVE,FOGO EM VOO,RONDONÓPOLIS,MT,BRASIL,****,2011-05-07,13:55:00,SIM,CENIPA,ATIVA,A DEFINIR,,,0,1,,2016-07-30,ATR-72-212A,TURBOÉLICE,AVIÃO,2.0,LEVE,REGULAR,SUBIDA
960,47998,ACIDENTE,PERDA DE CONTROLE NO SOLO,RONDONÓPOLIS,MT,BRASIL,****,2013-05-07,20:30:00,SIM,SERIPA-6,FINALIZADA,A-090/CENIPA/2013,1.0,2015-08-23,0,1,,2016-07-30,TU206G,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,TÁXI
961,53339,ACIDENTE,PERDA DE CONTROLE NO SOLO,RONDONÓPOLIS,MT,BRASIL,****,2015-06-16,17:00:00,SIM,SERIPA-6,FINALIZADA,A-089/CENIPA/2015,1.0,2016-02-15,0,1,,2016-07-30,210L,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,POUSO
962,45582,INCIDENTE GRAVE,COM TREM DE POUSO,RONDONÓPOLIS,MT,BRASIL,SWRD,2012-01-20,17:00:00,SIM,SERIPA-6,FINALIZADA,IG-535/CENIPA/2015,1.0,2015-07-21,0,1,1.0,2016-07-30,F33A,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CORRIDA APÓS POUSO
963,41832,INCIDENTE GRAVE,COM TREM DE POUSO,RONDONÓPOLIS,MT,BRASIL,****,2010-07-05,22:00:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-810D,PISTÃO,AVIÃO,2.0,SUBSTANCIAL,TÁXI AÉREO,TÁXI
964,53546,ACIDENTE,PERDA DE CONTROLE EM VOO,RONDONÓPOLIS,MT,BRASIL,SDWC,2015-10-22,11:30:00,SIM,SERIPA-6,ATIVA,A-139/CENIPA/2015,,,0,1,,2016-07-30,150H,PISTÃO,AVIÃO,1.0,DESTRUÍDA,PARTICULAR,CIRCUITO DE TRÁFEGO
965,45598,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2012-02-20,15:10:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,56-C,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,DECOLAGEM
966,44820,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2011-07-13,12:45:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,56-C,PISTÃO,AVIÃO,1.0,LEVE,INSTRUÇÃO,CORRIDA APÓS POUSO
967,45752,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2012-04-11,12:00:00,SIM,SERIPA-4,FINALIZADA,IG-101/CENIPA/2013,1.0,2014-11-24,4,1,1.0,2016-07-30,56-C-1,PISTÃO,AVIÃO,1.0,LEVE,INSTRUÇÃO,POUSO
968,43404,ACIDENTE,PERDA DE CONTROLE EM VOO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2010-11-15,17:30:00,SIM,SERIPA-4,FINALIZADA,A-002/CENIPA/2013,1.0,2013-07-18,9,1,,2016-07-30,56-C-1,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,DECOLAGEM
969,53419,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2015-07-23,13:40:00,***,SERIPA-4,,,,,0,1,1.0,2016-07-30,PARADISE,PISTÃO,ULTRALEVE,1.0,SUBSTANCIAL,EXPERIMENTAL,POUSO
970,48657,ACIDENTE,OUTROS TIPOS,BRAGANÇA PAULISTA,SP,BRASIL,****,2013-05-01,15:00:00,***,SERIPA-4,,,,,0,1,,2016-07-30,SEAMAX M22,PISTÃO,ULTRALEVE,1.0,SUBSTANCIAL,EXPERIMENTAL,DECOLAGEM
971,44816,ACIDENTE,PERDA DE COMPONENTE EM VOO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2011-07-14,18:20:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,56-C,PISTÃO,AVIÃO,1.0,LEVE,INSTRUÇÃO,OUTRA FASE
972,51533,ACIDENTE,COM TREM DE POUSO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2014-06-11,15:15:00,SIM,SERIPA-4,FINALIZADA,A-108/CENIPA/2014,1.0,2015-10-19,0,1,,2016-07-30,EMB-810C,PISTÃO,AVIÃO,2.0,SUBSTANCIAL,PARTICULAR,CORRIDA APÓS POUSO
973,52675,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2014-11-19,11:25:00,SIM,SERIPA-4,ATIVA,A-188/CENIPA/2014,,,0,1,,2016-07-30,56-B,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,TÁXI
974,51000,ACIDENTE,COM TREM DE POUSO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2014-03-29,20:45:00,SIM,SERIPA-4,ATIVA,A-067/CENIPA/2014,,,0,1,,2016-07-30,182Q,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,POUSO
975,47936,INCIDENTE GRAVE,FALHA DE SISTEMA / COMPONENTE,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2013-04-30,13:30:00,***,SERIPA-4,,,,,0,1,,2016-07-30,BUCKER,PISTÃO,ULTRALEVE,1.0,LEVE,EXPERIMENTAL,ARREMETIDA NO SOLO
976,29195,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,****,2007-05-05,16:20:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,56-C-1,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,DECOLAGEM
977,38417,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,****,2009-08-28,13:30:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,56-C,PISTÃO,AVIÃO,1.0,LEVE,INSTRUÇÃO,CORRIDA APÓS POUSO
978,45410,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,****,2012-01-21,22:55:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,B90,TURBOÉLICE,AVIÃO,2.0,DESTRUÍDA,TÁXI AÉREO,POUSO
979,26959,ACIDENTE,FALHA DO MOTOR EM VOO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2006-05-15,10:30:00,SIM,SERIPA-4,FINALIZADA,A-038/CENIPA/2012,1.0,2012-06-04,6,1,1.0,2016-07-30,C90,TURBOÉLICE,AVIÃO,2.0,SUBSTANCIAL,PARTICULAR,SUBIDA
980,53551,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2015-11-05,19:15:00,SIM,SERIPA-4,ATIVA,IG-143/CENIPA/2015,,,0,1,1.0,2016-07-30,56-C,PISTÃO,AVIÃO,1.0,LEVE,INSTRUÇÃO,DECOLAGEM
981,52281,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2014-09-12,19:41:00,***,SERIPA-4,,,,,0,1,,2016-07-30,BUCKER,PISTÃO,ULTRALEVE,1.0,SUBSTANCIAL,EXPERIMENTAL,CORRIDA APÓS POUSO
982,52694,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2014-10-23,16:00:00,SIM,SERIPA-4,ATIVA,IG-176/CENIPA/2014,,,0,1,1.0,2016-07-30,152,PISTÃO,AVIÃO,1.0,NENHUM,INSTRUÇÃO,DECOLAGEM
983,49494,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2013-08-26,18:00:00,SIM,SERIPA-4,FINALIZADA,IG-152/CENIPA/2013,1.0,2014-06-16,0,1,,2016-07-30,56-C,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,CORRIDA APÓS POUSO
984,53192,ACIDENTE,PERDA DE CONTROLE EM VOO,BRAGANÇA PAULISTA,SP,BRASIL,SDVH,2015-04-03,14:30:00,***,SERIPA-4,,,,,0,1,,2016-07-30,ULTRALEVE,PISTÃO,ULTRALEVE,1.0,DESTRUÍDA,EXPERIMENTAL,INDETERMINADA
985,44705,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2011-06-28,18:20:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,56-C,PISTÃO,AVIÃO,1.0,LEVE,INSTRUÇÃO,CORRIDA APÓS POUSO
986,45599,INCIDENTE GRAVE,COM TREM DE POUSO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2012-02-27,19:15:00,SIM,SERIPA-4,FINALIZADA,IG-087/CENIPA/2013,1.0,2014-10-14,0,1,,2016-07-30,PA-23-250,PISTÃO,AVIÃO,2.0,SUBSTANCIAL,PARTICULAR,CORRIDA APÓS POUSO
987,28117,ACIDENTE,OUTROS TIPOS,SÃO GABRIEL DO OESTE,MS,BRASIL,****,2006-11-14,17:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,210L,PISTÃO,AVIÃO,1.0,DESTRUÍDA,PARTICULAR,INDETERMINADA
988,51676,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,MARANGUAPE,CE,BRASIL,****,2014-07-11,13:00:00,SIM,SERIPA-2,FINALIZADA,IG-124/CENIPA/2014,1.0,2015-04-24,0,1,,2016-07-30,170,PISTÃO,AVIÃO,1.0,NENHUM,PARTICULAR,CRUZEIRO
989,29936,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,RIO LARGO,AL,BRASIL,SBMO,2007-07-26,09:57:00,SIM,SERIPA-2,FINALIZADA,A-042/CENIPA/2009,1.0,2009-08-05,2,1,,2016-07-30,EMB-810C,PISTÃO,AVIÃO,2.0,DESTRUÍDA,TÁXI AÉREO,APROXIMAÇÃO FINAL
990,44609,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,PARNAÍBA,PI,BRASIL,****,2011-06-09,14:10:00,SIM,SERIPA-2,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-711T,PISTÃO,AVIÃO,1.0,NENHUM,PARTICULAR,POUSO
991,43524,ACIDENTE,INDETERMINADA,BOM JESUS DO AMPARO,MG,BRASIL,****,2010-10-23,03:00:00,***,SERIPA-3,,,,,0,1,,2016-07-30,EXCEL CARGO,PISTÃO,ULTRALEVE,1.0,SUBSTANCIAL,EXPERIMENTAL,DESCIDA
992,46513,ACIDENTE,POUSO SEM TREM,SÃO SEBASTIÃO DA BOA VISTA,PA,BRASIL,****,2012-10-23,12:40:00,SIM,SERIPA-1,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,210L,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,TÁXI AÉREO,POUSO
993,49876,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,SANTA RITA DO TRIVELATO,MT,BRASIL,****,2013-10-03,17:09:00,SIM,SERIPA-6,ATIVA,A-175/CENIPA/2013,,,0,1,,2016-07-30,PA-31T1,TURBOÉLICE,AVIÃO,2.0,SUBSTANCIAL,TÁXI AÉREO,CRUZEIRO
994,50800,ACIDENTE,PERDA DE CONTROLE NO SOLO,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,****,2014-02-01,12:20:00,SIM,SERIPA-6,FINALIZADA,A-023/CENIPA/2014,1.0,2015-07-15,4,1,,2016-07-30,EMB-711A,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,DECOLAGEM
995,41916,ACIDENTE,PERDA DE CONTROLE EM VOO,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,SWLV,2010-07-18,16:00:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-711C,PISTÃO,AVIÃO,1.0,DESTRUÍDA,PARTICULAR,CRUZEIRO
996,50251,ACIDENTE,PERDA DE CONTROLE NO SOLO,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,SWLV,2013-12-18,09:55:00,SIM,SERIPA-5,FINALIZADA,A-226/CENIPA/2013,1.0,2014-04-28,0,1,1.0,2016-07-30,AB-115,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,CORRIDA APÓS POUSO
997,33223,ACIDENTE,FALHA DO MOTOR EM VOO,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,****,2008-07-10,20:50:00,SIM,SERIPA-6,FINALIZADA,A-055/CENIPA/2009,1.0,2009-11-16,8,1,,2016-07-30,PA-24-260,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CIRCUITO DE TRÁFEGO
998,43906,ACIDENTE,PERDA DE CONTROLE EM VOO,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,SWLV,2011-02-18,14:30:00,SIM,SERIPA-6,FINALIZADA,A-088/CENIPA/2012,1.0,2012-08-08,1,1,,2016-07-30,152,PISTÃO,AVIÃO,1.0,DESTRUÍDA,PARTICULAR,DECOLAGEM
999,35477,ACIDENTE,FALHA DO MOTOR EM VOO,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,SWLV,2009-02-01,12:20:00,SIM,SERIPA-6,FINALIZADA,A-064/CENIPA/2009,1.0,2009-12-07,14,1,,2016-07-30,PA-28R-180,PISTÃO,AVIÃO,1.0,DESTRUÍDA,PARTICULAR,SUBIDA
1000,53495,ACIDENTE,PERDA DE CONTROLE NO SOLO,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,SWLV,2015-09-28,21:10:00,SIM,SERIPA-6,ATIVA,A-129/CENIPA/2015,,,0,1,1.0,2016-07-30,152,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,CORRIDA APÓS POUSO
1001,51537,INCIDENTE GRAVE,FALHA DE SISTEMA / COMPONENTE,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,SWLV,2014-06-08,13:00:00,SIM,SERIPA-6,ATIVA,IG-107/CENIPA/2014,,,0,1,,2016-07-30,310Q,PISTÃO,AVIÃO,2.0,SUBSTANCIAL,PARTICULAR,CORRIDA APÓS POUSO
1002,43455,ACIDENTE,FALHA DO MOTOR EM VOO,BOM JESUS DO GALHO,MG,BRASIL,****,2010-12-09,21:30:00,SIM,SERIPA-3,FINALIZADA,A-006/CENIPA/2013,1.0,2013-04-23,1,1,,2016-07-30,95-B55,PISTÃO,AVIÃO,2.0,DESTRUÍDA,PARTICULAR,CRUZEIRO
1003,52553,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,SENADOR JOSÉ PORFÍRIO,PA,BRASIL,SDWV,2014-09-23,20:30:00,SIM,SERIPA-1,FINALIZADA,IG-161/CENIPA/2014,1.0,2015-04-30,0,1,1.0,2016-07-30,95-B55,PISTÃO,AVIÃO,2.0,SUBSTANCIAL,PARTICULAR,CORRIDA APÓS POUSO
1004,39318,ACIDENTE,FALHA DO MOTOR EM VOO,SENADOR JOSÉ PORFÍRIO,PA,BRASIL,****,2010-01-25,16:20:00,SIM,SERIPA-1,FINALIZADA,A-122/CENIPA/2012,1.0,2012-11-19,5,1,,2016-07-30,EMB-110,TURBOÉLICE,AVIÃO,2.0,SUBSTANCIAL,TÁXI AÉREO,DESCIDA
1005,30037,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,SAPEZAL,MT,BRASIL,****,2007-02-01,20:40:00,SIM,SERIPA-6,FINALIZADA,A-044/CENIPA/2010,1.0,2010-07-01,2,1,,2016-07-30,EMB-202,PISTÃO,AVIÃO,1.0,***,AGRÍCOLA,NAVEGAÇÃO A BAIXA ALTURA
1006,50348,ACIDENTE,PERDA DE CONTROLE EM VOO,SAPEZAL,MT,BRASIL,****,2013-09-15,21:00:00,***,SERIPA-6,,,,,0,1,,2016-07-30,EA 300/L,***,AVIÃO,1.0,DESTRUÍDA,EXPERIMENTAL,MANOBRA
1007,50331,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,SAPEZAL,MT,BRASIL,****,2013-11-06,10:40:00,SIM,SERIPA-6,FINALIZADA,A-200/CENIPA/2013,1.0,2015-07-21,1,1,,2016-07-30,AT-402A,TURBOÉLICE,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,DECOLAGEM
1008,53370,ACIDENTE,PERDA DE CONTROLE NO SOLO,SAPEZAL,MT,BRASIL,****,2015-06-29,19:40:00,SIM,SERIPA-6,ATIVA,A-094/CENIPA/2015,,,0,1,,2016-07-30,AT-402A,TURBOÉLICE,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,DECOLAGEM
1009,44339,ACIDENTE,PERDA DE CONTROLE NO SOLO,SAPEZAL,MT,BRASIL,****,2011-04-08,13:00:00,SIM,SERIPA-6,FINALIZADA,A-056/CENIPA/2013,1.0,2013-09-19,2,1,,2016-07-30,AT-502B,TURBOÉLICE,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,DECOLAGEM
1010,37375,ACIDENTE,POUSO BRUSCO,SAPEZAL,MT,BRASIL,****,2009-05-08,15:00:00,SIM,SERIPA-6,FINALIZADA,A-013/CENIPA/2009,1.0,2009-10-09,7,1,,2016-07-30,AT-802A,TURBOÉLICE,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,POUSO
1011,47082,ACIDENTE,VAZAMENTO DE OUTROS FLUÍDOS,SAPEZAL,MT,BRASIL,****,2012-04-11,11:30:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-202,PISTÃO,AVIÃO,1.0,LEVE,AGRÍCOLA,ESPECIALIZADA
1012,43264,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,BROTAS,SP,BRASIL,****,2010-11-24,19:10:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,208B,TURBOÉLICE,AVIÃO,1.0,SUBSTANCIAL,TÁXI AÉREO,CRUZEIRO
1013,37435,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,PASSAGEM FRANCA,MA,BRASIL,****,2009-05-07,20:10:00,SIM,SERIPA-1,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-720D,PISTÃO,AVIÃO,1.0,LEVE,TÁXI AÉREO,CRUZEIRO
1014,46754,INCIDENTE GRAVE,POUSO SEM TREM,SOURE,PA,BRASIL,SNSW,2012-12-12,20:10:00,SIM,SERIPA-1,FINALIZADA,OF Nº 3/SI/2071 DE 04/03/2013,,,0,1,,2016-07-30,PA-31,PISTÃO,AVIÃO,2.0,SUBSTANCIAL,TÁXI AÉREO,POUSO
1015,52967,ACIDENTE,PERDA DE CONTROLE NO SOLO,SINOP,MT,BRASIL,SWSI,2013-04-09,11:50:00,SIM,SERIPA-6,FINALIZADA,A-065/CENIPA/2013,1.0,2013-07-16,0,1,1.0,2016-07-30,N210,***,AVIÃO,,SUBSTANCIAL,PARTICULAR,POUSO
1016,32378,ACIDENTE,PERDA DE CONTROLE EM VOO,SINOP,MT,BRASIL,****,2008-04-21,19:45:00,SIM,SERIPA-6,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-200A,PISTÃO,AVIÃO,1.0,DESTRUÍDA,AGRÍCOLA,DECOLAGEM
1017,51449,INCIDENTE GRAVE,COM TREM DE POUSO,SINOP,MT,BRASIL,SWSI,2014-05-13,15:50:00,SIM,SERIPA-6,ATIVA,IG-099/CENIPA/2014,,,0,1,1.0,2016-07-30,210N,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CORRIDA APÓS POUSO
